text,label
"Padahal, zat besi sendiri dibutuhkan untuk memproduksi hemoglobin",positif
"Dengan kata lain, tanpa zat besi yang cukup, jumlah sel darah merah akan berkurang, sehingga bisa menyebabkan anemia",positif
Perut terasa kram dan nyeri memang hal yang wajar ketika ‘tamu bulanan’ datang,positif
"Namun, ada sebagian wanita yang mengalami nyeri yang parah sehingga membuat mereka enggak mampu untuk beraktivitas",positif
"Kondisi ini biasanya juga disertai oleh gejala-gejala lain seperti mual, muntah, sakit kepala, nyeri pada punggung, dan diare",positif
Para ahli menyebut kondisi ini dengan dismenorea,positif
"Nah, yang perlu diketahui, nyeri berlebihan saat haid ini dapat menjadi indikasi adanya penyakit tertentu Misalnya, fibroid dan endometriosis",positif
Sebenarnya kamu bisa meminum obat-obatan antiinflamasi untuk mencegah produksi prostaglandin sebagai penyebab nyeri,positif
"Namun, agar lebih aman sebaiknya kamu perlu memeriksakan diri ke dokter",positif
"Jangan remehkan kondisi yang satu ini Kata ahli, menstruasi yang tidak normal dapat ditandai dengan perdarahan di antara masa menstruasi",positif
"Sebaiknya, bertanyalah pada ahli untuk mendeteksi kemungkinan adanya gangguan",positif
"Misalnya, seperti luka pada vagina, hingga penyakit yang lebih serius seperti kanker",positif
"Umumnya, menstruasi berlangsung selama 5-7 hari",positif
"Andaikan dirimu mengalami haid lebih dari tujuh hari, mungkin ada sesuatu yang tidak beres",positif
"Masa haid yang berlangsung lama bisa menandai gejala menorrhagia, yaitu kondisi meningkatnya volume darah menstruasi",positif
"Meskipun kondom adalah alat kontrasepsi paling populer karena kemudahannya, ternyata enggak semua orang punya kenyamanan yang sama dalam menggunakan kondom berbahan dasar lateks",positif
Beberapa orang memiliki kulit yang sensitif terhadap lateks,positif
Gejalanya mulai dari gatal hingga berisiko kematian,positif
Alergi kondom lateks ini terjadi karena sensitivitas kulit yang terlalu tinggi terhadap bahan protein dalam cairan yang diekstrak dari pohon karet,positif
"Mereka yang mempunyai kecenderungan alergi terhadap tomat, alpukat, pisang, melon, dan kiwi ternyata memiliki kesempatan lebih tinggi terhadap alergi kondom lateks",positif
"Yuk, kenali 5 gejala alergi kondom lateks berikut ini",positif
(Baca juga: Bahaya Menggunakan Kondom Kedaluwarsa),positif
Ruam bisa terjadi dalam waktu 8 jam setelah kulit kontak langsung dengan kondom berbahan lateks,positif
Ruam akan disertai gatal dan warna kulit berubah menjadi kemerahan,positif
"Sensasi terbakar Efek lain yang ditimbulkan kondom berbahan lateks adalah menyebabkan sensasi terbakar dalam Miss V, Mr",positif
Gatal Gatal adalah gejala paling umum akibat alergi kondom lateks,positif
Bisa yang ringan atau yang berat,positif
"Pada laki-laki, rasa gatal bisa terjadi pada sekitar batang Mr P dan pangkal paha",positif
Sedangkan pada perempuan rasa gatal terjadi di sekitar Miss V dan vulva,positif
"Jika rasa gatal ini berkelanjutan, kamu bisa langsung tanyakan solusinya kepada dokter ahli di aplikasi Halodoc melalui Video/Voice Call atau Chat dan bisa langsung pesan obat tanpa harus keluar rumah",positif
Pesananmu akan diantar dalam waktu satu jam Melepuh Terlalu lama melakukan kontak dengan kondom lateks juga bisa menyebabkan kulit melepuh,positif
Air lepuhannya bisa jadi sangat menyakitkan,positif
Meskipun begitu ini bisa jadi merupakan indikasi sistem kekebalan tubuh yang mencoba bertahan terhadap efek lateks dalam kondom,positif
Anafilaksis Dampak alergi terhadap kondom yang paling parah adalah anafilaksis,positif
"Alergi ini segera memerlukan bantuan medis karena menyebabkan gangguan pernapasan, pembengkakan di bibir, lidah, atau tenggorokan, serta nyeri dada atau detak jantung yang cepat",positif
Penanganan anafilaksis yang terlambat bisa menyebabkan kematian akibat penyempitan saluran udara,positif
"Menurut data yang dihimpun oleh organisasi Advocates for Youth, anak-anak muda di Amerika Serikat yang aktif secara seksual mengalami tingkat infeksi penyakit kelamin yang tinggi",positif
Bahkan WHO juga mengeluarkan data bahwa lebih dari 1 juta orang terkena infeksi  menular seks setiap harinya dengan kadar yang berbeda-beda,positif
"Gaya hidup, pergaulan bebas, pergeseran norma menyebabkan perilaku seks pada anak muda menjadi tidak terkendali",positif
"Tak bisa disangkal, inilah faktor yang memicu maraknya penyakit kelamin di usia muda",positif
"Selain melakukan hubungan intim tanpa menggunakan pengaman dan berganti-ganti pasangan, beberapa penyebab lain timbulnya penyakit kelamin adalah kurangnya kesadaran untuk menjaga kesehatan genital dan buang air kecil di toilet umum",positif
"Mungkin kamu sudah sering mendengar penyakit kelamin paling berbahaya, yaitu HIV/AIDS tapi masih ada beberapa penyakit kelamin di usia muda yang wajib diwaspadai",positif
(Baca juga: 6 Tips Menjaga Kebersihan Miss V Saat Menstruasi),positif
"Chlamydia Walaupun tidak berbahaya, kalau dibiarkan, bakteri chlamydia dapat menyebabkan infeksi yang berbahaya",positif
Penyebab chlamydia tentu saja karena melakukan hubungan intim tanpa pengaman dan berganti-ganti pasangan,positif
Biasanya ciri-ciri chlamydia baru terasa 1-3 minggu setelah berhubungan intim,positif
"Ciri-cirinya pada wanita adalah sakit saat berkemih, rasa sakit pada perut bagian bawah, dan keputihan dahsyat",positif
Sedangkan ciri pada pria adalah rasa sakit pada bagian testis dan keluarnya cairan dari kelamin,positif
Penyebaran gonore juga disebabkan karena melakukan hubungan intim tanpa pengaman dan berganti-ganti pasangan,positif
"Bakteri penyebab gonore tidak bisa bertahan di luar tubuh manusia dalam jangka waktu lama, jadi gonore tidak mungkin disebarkan melalui dudukan toilet ataupun berbagi handuk",positif
Sifilis Infeksi sifilis dapat menyebar lebih cepat ketika melakukan hubungan intim dalam kondisi luka terbuka pada area genital,positif
"Tanda-tandanya adalah adanya benjolan di area genital dan bercak kemerahan di tubuh, 6-12 minggu setelah melakukan hubungan intim",positif
Gejala sifilis juga kadang disertai flu dan sakit kepala,positif
Penyakit sifilis dapat menyebar secara meluas pada organ tubuh lainnya bila tidak ditangani langsung,positif
Kalau kamu punya pertanyaan lebih lanjut mengenai penyakit kelamin di usia muda atau bagaimana mengatasi penyakit kelamin bisa tanyakan langsung ke ke Halodoc,positif
Herpes Biasanya tanda-tanda penyakit ini adalah luka melepuh pada bagian genitalia yang terasa panas dan sakit,positif
"Bahayanya, penyakit ini bisa kembali muncul setelah dua tahun pertama kemunculannya",positif
"Tanda-tanda lain yang mengiringi gejala herpes adalah rasa sakit saat berkemih, sakit pada punggung bawah, dan munculnya cairan berbau busuk yang keluar dari organ genitalia",positif
"Tes ovulasi, untuk menentukan apakah seorang wanita berovulasi secara teratur",positif
"Pemeriksaan hormon di awal siklus menstruasi, untuk mengetahui kualitas dan jumlah sel telur yang tersedia untuk ovulasi",positif
"Ultrasonography (USG) melalui perut atau anus (transrektal), tes yang dianjurkan pada wanita yang belum pernah melakukan hubungan seksual",positif
Tes ini dilakukan untuk melihat kondisi organ kandungannya,positif
"Hysteroscopy, yaitu memasukkan alat khusus melalui leher rahim (serviks) untuk memantau kondisi rahim dan memeriksa apakah ada kelainan pada organ tersebut",positif
"Tes kesuburan pada wanita menjadi lebih optimal jika dilakukan melalui Miss V, sehingga tes kesuburan akan lebih efektif jika dilakukan oleh wanita yang sudah aktif secara seksual",positif
"Menurut ahli dari The Larazarus Institute, New Jersey, AS, kesetiaan setidaknya dibagi ke dalam tiga bentuk",positif
"Pertama, kesetiaan emosional, kesetiaan finasial, dan terakhir kesetiaan seksual",positif
Tiga-tiganya jadi faktor penentu langgeng-tidaknya hubungan yang kamu dan pasangan jalani,positif
"Nah, dari ketiganya, kesetiaan emosional ini kerap menjadi persoalan Alih-alih ingin bahagia bersama pasangan, justru kekerasan emosional yang justru didapat",positif
"Lalu, apa saja sih tanda kekerasan emosional dalam hubungan? Berikut penjelasannya",positif
"Melontarkan Kalimat Kasar Menurut ahli, faktor utama dari kekerasan emosional ini adalah membuat pasangan merasa “kerdil” dan malu",positif
"Pelakunya memang enggak pernah memukul atau melakukan kekerasan fisik, tapi mereka membuat pasangannya merasa seperti “sampah”",positif
"Contohnya, melontarkan kalimat kasar hingga melukai perasaan pasangan",positif
"Misalnya, “Jika kamu tidak melakukannya, aku akan meninggalkanmu”",positif
"Enggak cuma itu, terkadang pelaku kekerasan emosional juga mungkin saja mengatakan bahwa enggak ada orang lain yang akan mencintai, menerima, dan menginginkan korban selain pelaku",positif
"Mengontrol Kehidupan Pasangan sering mengontrol segala aspek kehidupan dan pilihan kamu? Kamu perlu harap-harap cemas, sebab itu bisa menjadi tanda dari kekerasan emosional",positif
"Misalnya, mereka mengatur cara berpakaian hingga pengeluaran bulanan pasangannya",positif
"Selain itu, pelakunya bisa juga sering mendikte ke mana korban boleh dan tidak boleh pergi",positif
"Bahkan, dalam kasus yang lebih parah,  enggak jarang  pelakunya tak membolehkan kekasih untuk berteman dengan lawan jenis",positif
"Kamu harus tahu, ini bukanlah bentuk perhatian, tapi  bentuk kontrol yang tak lagi logis",positif
Selalu Kontra Kamu dan pasangan memang enggak harus sepaham mengenai sesuatu,positif
"Namun, jika pasangan selalu menunjukkan sikap kontra dalam hal apa pun terhadap dirimu, waspadalah",positif
Apalagi bila Si Diaselalu mendominasi percakapan dan hanya mempertahankan pendapatnya,positif
"Selain itu, pelaku kekerasan emosional yang melakukan tindakan ini, biasanya enggak menunjukkan ketertarikannya terhadap pendapat kamu atau orang lain",positif
Selalu Curiga Yang ini kerap kali membuat jengkel korban kekerasan emosional,positif
Pelakunya selalu merasa tidak percaya dan menaruh rasa curiga pada pasangannya,positif
"Parahnya lagi, pelakunya mengira semua hal yang korban lakukan bertujuan untuk menyakitinya",positif
"Bahkan, enggak jarang mereka menuduh korbannya sedang menggoda pria atau wanita lain",positif
"Mempertanyakan Tingkat Kesadaran Apa pasangan sering menanyakan tingkat kewarasan kamu? Misalnya, bertanya seperti “Kamu sudah gila ya?” Contoh lainnya, pasangan juga sering menyalahkan kamu atas setiap kesalahan-kesalahan kecil",positif
"Tujuannya, untuk lebih membuat kamu merasa bersalah dan meminta maaf",positif
"Jangan Terbuai Janji Manis Kekerasan emosinal yang sudah enggak tertahankan lagi, biasanya akan membuat korbannya merasa kesal atau ingin melaporkan pelaku, baik ke keluarga, teman, atau pihak lainnya",positif
"Nah, ketika si pelaku mengetahui hal ini, barulah akan muncul tahap yang ahli sebut sebagai “bulan madu”",positif
"Pada fase ini, pelaku akan berubah drastis",positif
"Ia akan menunjukkan penyesalan, mengaku akan bersikap baik, atau berjanji akan segera berubah",positif
"Enggak cuma itu, terkadang mereka juga akan membelikan pasangannya hadiah, lebih menghargai, menyatakan rasa cinta, hingga mendengarkan segala perkataan pasangannya dengan baik",positif
"Pokoknya, berubah jadi semanis gula Nah, kata ahli, ditahap ini pelaku akan berubah dari “katak” menjadi seorang “pangeran”",positif
"Dengan begitu, korban pun akan luluh sehingga keinginan melaporkan pasangannya pun batal",positif
"Kamu mesti hati-hati pada tahap ini Meski kelihatannya semua sudah baik-bak saja, cepat atau lambat siklus kekerasan akan selalu muncul lagi",positif
"So, enggak ada salahnya kok segera “menyelamatkan” diri kamu dengan cara melaporkan pelaku",positif
"Jadi, sebaiknya korban segera menyelamatkan dirinya, baik dengan memutuskan hubungan maupun menceritakannya pada orang lain",positif
Tamu Bulanan’ sering kali menimbulkan sederet masalah untuk kaum hawa,positif
"Mulai dari mood yang mudah berubah, perut kram, kepala pusing, dan masalah lainnya yang bikin senewen",positif
Menstruasi sendiri merupakan hal yang normal bagi perempuan yang belum menopause,positif
"Nah, menyoal  menstruasi ini ada beberapa masalah menstruasi yang sebaiknya perlu diketahui oleh kaum hawa",positif
Menstruasi yang enggak teratur sering kali dialami banyak wanita,positif
"Kata ahli, ketidakseimbangan hormon bisa jadi penyebab haid tidak teratur",positif
Ada dua hormon yang memengaruhinya,positif
"Pertama, hormon estrogen yang memengaruhi kesuburan dan siklus haid",positif
"Lalu, kedua ada hormon progesteron yang membantu mengatur sistem reproduksi dalam mempersiapkan terjadinya kehamilan, termasuk siklus haid",positif
"Melansir Boldsky, kata ahli jika salah satu hormon tersebut bermasalah, maka siklus haid dan kesuburan akan terpengaruh",positif
